ID,READING_DATETIME,CALENDAR_KEY,EVENT_KEY,GENERAL_SUPPLY_KWH,CONTROLLED_LOAD_KWH,GROSS_GENERATION_KWH,NET_GENERATION_KWH,OTHER_KWH
10006414,2013-10-12 21:30:00,321382,0,0.239,0,0,0,0
10006414,2013-10-12 22:00:00,321385,0,0.264,0,0,0,0
10006414,2013-10-12 22:30:00,321388,0,0.269,0,0,0,0
10006414,2013-10-12 23:00:00,321391,0,0.25,0,0,0,0
10006414,2013-10-12 23:30:00,321394,0,0.069,0,0,0,0
10006414,2013-10-13 00:00:00,321397,0,0.057,0,0,0,0
10006414,2013-10-13 00:30:00,321400,0,0.058,0,0,0,0
10006414,2013-10-13 01:00:00,321403,0,0.061,0,0,0,0
10006414,2013-10-13 01:30:00,321406,0,0.052,0,0,0,0
10006414,2013-10-13 02:00:00,321409,0,0.113,0,0,0,0
10006414,2013-10-13 02:30:00,321412,0,0.102,0,0,0,0
10006414,2013-10-13 03:00:00,321415,0,0.059,0,0,0,0
10006414,2013-10-13 03:30:00,321418,0,0.058,0,0,0,0
10006414,2013-10-13 04:00:00,321421,0,0.059,0,0,0,0
10006414,2013-10-13 04:30:00,321424,0,0.057,0,0,0,0
10006414,2013-10-13 05:00:00,321427,0,0.06,0,0,0,0
10006414,2013-10-13 05:30:00,321430,0,0.058,0,0,0,0
10006414,2013-10-13 06:00:00,321433,0,0.059,0,0,0,0
10006414,2013-10-13 06:30:00,321436,0,0.226,0,0,0,0
10006414,2013-10-13 07:00:00,321439,0,0.289,0,0,0,0
10006414,2013-10-13 07:30:00,321442,0,0.264,0,0,0,0
10006414,2013-10-13 08:00:00,321445,0,0.237,0,0,0,0
10006414,2013-10-13 08:30:00,321448,0,0.104,0,0,0,0
10006414,2013-10-13 09:00:00,321451,0,0.089,0,0,0,0
10006414,2013-10-13 09:30:00,321454,0,0.058,0,0,0,0
10006414,2013-10-13 10:00:00,321457,0,0.129,0,0,0,0
10006414,2013-10-13 10:30:00,321460,0,0.298,0,0,0,0
10006414,2013-10-13 11:00:00,321463,0,0.233,0,0,0,0
10006414,2013-10-13 11:30:00,321466,0,0.193,0,0,0,0
10006414,2013-10-13 12:00:00,321469,0,0.053,0,0,0,0
10006414,2013-10-13 12:30:00,321472,0,0.053,0,0,0,0
10006414,2013-10-13 13:00:00,321475,0,0.056,0,0,0,0
10006414,2013-10-13 13:30:00,321478,0,0.052,0,0,0,0
10006414,2013-10-13 14:00:00,311221,0,0.127,0,0,0,0
10006414,2013-10-13 14:30:00,311224,0,0.235,0,0,0,0
10006414,2013-10-13 15:00:00,311227,0,0.349,0,0,0,0
10006414,2013-10-13 15:30:00,311230,0,0.845,0,0,0,0
10006414,2013-10-13 16:00:00,311233,0,0.636,0,0,0,0
10006414,2013-10-13 16:30:00,311236,0,0.091,0,0,0,0
10006414,2013-10-13 17:00:00,311239,0,0.088,0,0,0,0
10006414,2013-10-13 17:30:00,311242,0,0.09,0,0,0,0
10006414,2013-10-13 18:00:00,311245,0,0.09,0,0,0,0
10006414,2013-10-13 18:30:00,311248,0,0.09,0,0,0,0
10006414,2013-10-13 19:00:00,311251,0,0.089,0,0,0,0
10006414,2013-10-13 19:30:00,311254,0,0.087,0,0,0,0
10006414,2013-10-13 20:00:00,311257,0,0.09,0,0,0,0
10006414,2013-10-13 20:30:00,311260,0,0.09,0,0,0,0
10006414,2013-10-13 21:00:00,311263,0,0.104,0,0,0,0
10006414,2013-10-13 21:30:00,311266,0,0.169,0,0,0,0
10006414,2013-10-13 22:00:00,311269,0,0.122,0,0,0,0
10006414,2013-10-13 22:30:00,311272,0,0.124,0,0,0,0
10006414,2013-10-13 23:00:00,311275,0,0.139,0,0,0,0
10006414,2013-10-13 23:30:00,311278,0,0.192,0,0,0,0
10006414,2013-10-14 00:00:00,311281,0,0.196,0,0,0,0
10006414,2013-10-14 00:30:00,311284,0,0.26,0,0,0,0
10006414,2013-10-14 01:00:00,311287,0,0.269,0,0,0,0
10006414,2013-10-14 01:30:00,311290,0,0.246,0,0,0,0
10006414,2013-10-14 02:00:00,311293,0,0.073,0,0,0,0
10006414,2013-10-14 02:30:00,311296,0,0.066,0,0,0,0
10006414,2013-10-14 03:00:00,311299,0,0.066,0,0,0,0
10006414,2013-10-14 03:30:00,311302,0,0.063,0,0,0,0
10006414,2013-10-14 04:00:00,311305,0,0.118,0,0,0,0
10006414,2013-10-14 04:30:00,311308,0,0.093,0,0,0,0
10006414,2013-10-14 05:00:00,311311,0,0.076,0,0,0,0
10006414,2013-10-14 05:30:00,311314,0,0.055,0,0,0,0
10006414,2013-10-14 06:00:00,311317,0,0.07,0,0,0,0
10006414,2013-10-14 06:30:00,311320,0,0.255,0,0,0,0
10006414,2013-10-14 07:00:00,311323,0,0.209,0,0,0,0
10006414,2013-10-14 07:30:00,311326,0,0.182,0,0,0,0
10006414,2013-10-14 08:00:00,311329,0,0.282,0,0,0,0
10006414,2013-10-14 08:30:00,311332,0,0.252,0,0,0,0
10006414,2013-10-14 09:00:00,311335,0,0.071,0,0,0,0
10006414,2013-10-14 09:30:00,311338,0,0.059,0,0,0,0
10006414,2013-10-14 10:00:00,311341,0,0.058,0,0,0,0
10006414,2013-10-14 10:30:00,311344,0,0.058,0,0,0,0
10006414,2013-10-14 11:00:00,311347,0,0.06,0,0,0,0
10006414,2013-10-14 11:30:00,311350,0,0.064,0,0,0,0
10006414,2013-10-14 12:00:00,311353,0,0.057,0,0,0,0
10006414,2013-10-14 12:30:00,311356,0,0.057,0,0,0,0
10006414,2013-10-14 13:00:00,311359,0,0.065,0,0,0,0
10006414,2013-10-14 13:30:00,311362,0,0.061,0,0,0,0
10006414,2013-10-14 14:00:00,311365,0,0.064,0,0,0,0
10006414,2013-10-14 14:30:00,311368,0,0.06,0,0,0,0
10006414,2013-10-14 15:00:00,311371,0,0.057,0,0,0,0
10006414,2013-10-14 15:30:00,311374,0,0.189,0,0,0,0
10006414,2013-10-14 16:00:00,311377,0,0.188,0,0,0,0
10006414,2013-10-14 16:30:00,311380,0,0.18,0,0,0,0
10006414,2013-10-14 17:00:00,311383,0,0.133,0,0,0,0
10006414,2013-10-14 17:30:00,311386,0,0.058,0,0,0,0
10006414,2013-10-14 18:00:00,311389,0,0.442,0,0,0,0
10006414,2013-10-14 18:30:00,311905,0,0.145,0,0,0,0
10006414,2013-10-14 19:00:00,311908,0,0.492,0,0,0,0
10006414,2013-10-14 19:30:00,311911,0,0.328,0,0,0,0
10006414,2013-10-14 20:00:00,311914,0,0.254,0,0,0,0
10006414,2013-10-14 20:30:00,311917,0,0.269,0,0,0,0
10006414,2013-10-14 21:00:00,311920,0,0.2,0,0,0,0
10006414,2013-10-14 21:30:00,311923,0,0.122,0,0,0,0
10006414,2013-10-14 22:00:00,311926,0,0.118,0,0,0,0
10006414,2013-10-14 22:30:00,311929,0,0.104,0,0,0,0
10006414,2013-10-14 23:00:00,311932,0,0.056,0,0,0,0
10006414,2013-10-14 23:30:00,311935,0,0.061,0,0,0,0
10006414,2013-10-15 00:00:00,311938,0,0.117,0,0,0,0
10006414,2013-10-15 00:30:00,311941,0,0.076,0,0,0,0
10006414,2013-10-15 01:00:00,311944,0,0.055,0,0,0,0
10006414,2013-10-15 01:30:00,311947,0,0.064,0,0,0,0
10006414,2013-10-15 02:00:00,311950,0,0.065,0,0,0,0
10006414,2013-10-15 02:30:00,311953,0,0.058,0,0,0,0
10006414,2013-10-15 03:00:00,311956,0,0.056,0,0,0,0
10006414,2013-10-15 03:30:00,311959,0,0.053,0,0,0,0
10006414,2013-10-15 04:00:00,311962,0,0.049,0,0,0,0
10006414,2013-10-15 04:30:00,311965,0,0.052,0,0,0,0
10006414,2013-10-15 05:00:00,311968,0,0.053,0,0,0,0
10006414,2013-10-15 05:30:00,311971,0,0.051,0,0,0,0
10006414,2013-10-15 06:00:00,311974,0,0.061,0,0,0,0
10006414,2013-10-15 06:30:00,311977,0,0.2,0,0,0,0
10006414,2013-10-15 07:00:00,311980,0,0.239,0,0,0,0
10006414,2013-10-15 07:30:00,311983,0,0.256,0,0,0,0
10006414,2013-10-15 08:00:00,311986,0,0.24,0,0,0,0
10006414,2013-10-15 08:30:00,311989,0,0.648,0,0,0,0
10006414,2013-10-15 09:00:00,311992,0,0.26,0,0,0,0
10006414,2013-10-15 09:30:00,311995,0,0.368,0,0,0,0
10006414,2013-10-15 10:00:00,311998,0,0.212,0,0,0,0
10006414,2013-10-15 10:30:00,312001,0,0.218,0,0,0,0
10006414,2013-10-15 11:00:00,312004,0,0.254,0,0,0,0
10006414,2013-10-15 11:30:00,312007,0,0.205,0,0,0,0
10006414,2013-10-15 12:00:00,312010,0,0.206,0,0,0,0
10006414,2013-10-15 12:30:00,312013,0,0.184,0,0,0,0
10006414,2013-10-15 13:00:00,312016,0,0.139,0,0,0,0
10006414,2013-10-15 13:30:00,312019,0,0.201,0,0,0,0
10006414,2013-10-15 14:00:00,312022,0,0.192,0,0,0,0
10006414,2013-10-15 14:30:00,312025,0,0.185,0,0,0,0
10006414,2013-10-15 15:00:00,312028,0,0.186,0,0,0,0
10006414,2013-10-15 15:30:00,312031,0,0.102,0,0,0,0
10006414,2013-10-15 16:00:00,312034,0,0.095,0,0,0,0
10006414,2013-10-15 16:30:00,312037,0,0.074,0,0,0,0
10006414,2013-10-15 17:00:00,312040,0,0.071,0,0,0,0
10006414,2013-10-15 17:30:00,312043,0,0.069,0,0,0,0
10006414,2013-10-15 18:00:00,312046,0,0.068,0,0,0,0
10006414,2013-10-15 18:30:00,312049,0,0.117,0,0,0,0
10006414,2013-10-15 19:00:00,312052,0,0.331,0,0,0,0
10006414,2013-10-15 19:30:00,312055,0,0.139,0,0,0,0
10006414,2013-10-15 20:00:00,312058,0,0.581,0,0,0,0
10006414,2013-10-15 20:30:00,312061,0,0.93,0,0,0,0
10006414,2013-10-15 21:00:00,312064,0,0.298,0,0,0,0
10006414,2013-10-15 21:30:00,312067,0,0.099,0,0,0,0
10006414,2013-10-15 22:00:00,312070,0,0.047,0,0,0,0
10006414,2013-10-15 22:30:00,312073,0,0.047,0,0,0,0
10006414,2013-10-15 23:00:00,318061,0,0.122,0,0,0,0
10006414,2013-10-15 23:30:00,318064,0,0.082,0,0,0,0
10006414,2013-10-16 00:00:00,318067,0,0.078,0,0,0,0
10006414,2013-10-16 00:30:00,318070,0,0.06,0,0,0,0
10006414,2013-10-16 01:00:00,318073,0,0.052,0,0,0,0
10006414,2013-10-16 01:30:00,318076,0,0.05,0,0,0,0
10006414,2013-10-16 02:00:00,318079,0,0.047,0,0,0,0
10006414,2013-10-16 02:30:00,318082,0,0.049,0,0,0,0
10006414,2013-10-16 03:00:00,318085,0,0.047,0,0,0,0
10006414,2013-10-16 03:30:00,318088,0,0.046,0,0,0,0
10006414,2013-10-16 04:00:00,318091,0,0.047,0,0,0,0
10006414,2013-10-16 04:30:00,318094,0,0.046,0,0,0,0
10006414,2013-10-16 05:00:00,318097,0,0.046,0,0,0,0
10006414,2013-10-16 05:30:00,318100,0,0.048,0,0,0,0
10006414,2013-10-16 06:00:00,318103,0,0.092,0,0,0,0
10006414,2013-10-16 06:30:00,318106,0,0.341,0,0,0,0
10006414,2013-10-16 07:00:00,318109,0,0.169,0,0,0,0
10006414,2013-10-16 07:30:00,318112,0,0.118,0,0,0,0
10006414,2013-10-16 08:00:00,318115,0,0.117,0,0,0,0
10006414,2013-10-16 08:30:00,318118,0,0.133,0,0,0,0
10006414,2013-10-16 09:00:00,318121,0,0.307,0,0,0,0
10006414,2013-10-16 09:30:00,318124,0,0.141,0,0,0,0
10006414,2013-10-16 10:00:00,318127,0,0.223,0,0,0,0
10006414,2013-10-16 10:30:00,318130,0,0.218,0,0,0,0
10006414,2013-10-16 11:00:00,318133,0,0.083,0,0,0,0
10006414,2013-10-16 11:30:00,318136,0,0.054,0,0,0,0
10006414,2013-10-16 12:00:00,318139,0,0.051,0,0,0,0
10006414,2013-10-16 12:30:00,318142,0,0.055,0,0,0,0
10006414,2013-10-16 13:00:00,318145,0,0.139,0,0,0,0
10006414,2013-10-16 13:30:00,318148,0,0.195,0,0,0,0
10006414,2013-10-16 14:00:00,318151,0,0.18,0,0,0,0
10006414,2013-10-16 14:30:00,318154,0,0.211,0,0,0,0
10006414,2013-10-16 15:00:00,318157,0,0.11,0,0,0,0
10006414,2013-10-16 15:30:00,318160,0,0.091,0,0,0,0
10006414,2013-10-16 16:00:00,318163,0,0.056,0,0,0,0
10006414,2013-10-16 16:30:00,318166,0,0.054,0,0,0,0
10006414,2013-10-16 17:00:00,318169,0,0.202,0,0,0,0
10006414,2013-10-16 17:30:00,318172,0,0.579,0,0,0,0
10006414,2013-10-16 18:00:00,318175,0,1.257,0,0,0,0
10006414,2013-10-16 18:30:00,318178,0,0.296,0,0,0,0
10006414,2013-10-16 19:00:00,318181,0,0.19,0,0,0,0
10006414,2013-10-16 19:30:00,318184,0,0.427,0,0,0,0
10006414,2013-10-16 20:00:00,318187,0,0.177,0,0,0,0
10006414,2013-10-16 20:30:00,318190,0,0.18,0,0,0,0
10006414,2013-10-16 21:00:00,318193,0,0.2,0,0,0,0
10006414,2013-10-16 21:30:00,318196,0,0.203,0,0,0,0
10006414,2013-10-16 22:00:00,318199,0,0.27,0,0,0,0
10006414,2013-10-16 22:30:00,318202,0,0.184,0,0,0,0
10006414,2013-10-16 23:00:00,318205,0,0.176,0,0,0,0
10006414,2013-10-16 23:30:00,318208,0,0.122,0,0,0,0
10006414,2013-10-17 00:00:00,318211,0,0.11,0,0,0,0
10006414,2013-10-17 00:30:00,318214,0,0.059,0,0,0,0
10006414,2013-10-17 01:00:00,318217,0,0.06,0,0,0,0
10006414,2013-10-17 01:30:00,318220,0,0.06,0,0,0,0
10006414,2013-10-17 02:00:00,318223,0,0.058,0,0,0,0
10006414,2013-10-17 02:30:00,318226,0,0.056,0,0,0,0
10006414,2013-10-17 03:00:00,318229,0,0.055,0,0,0,0
10006414,2013-10-17 03:30:00,318745,0,0.054,0,0,0,0
10006414,2013-10-17 04:00:00,318748,0,0.052,0,0,0,0
10006414,2013-10-17 04:30:00,318751,0,0.125,0,0,0,0
10006414,2013-10-17 05:00:00,318754,0,0.1,0,0,0,0
10006414,2013-10-17 05:30:00,318757,0,0.049,0,0,0,0
10006414,2013-10-17 06:00:00,318760,0,0.109,0,0,0,0
10006414,2013-10-17 06:30:00,318763,0,0.359,0,0,0,0
10006414,2013-10-17 07:00:00,318766,0,0.168,0,0,0,0
10006414,2013-10-17 07:30:00,318769,0,0.123,0,0,0,0
10006414,2013-10-17 08:00:00,318772,0,0.1,0,0,0,0
10006414,2013-10-17 08:30:00,318775,0,0.049,0,0,0,0
10006414,2013-10-17 09:00:00,318778,0,0.048,0,0,0,0
10006414,2013-10-17 09:30:00,318781,0,0.049,0,0,0,0
10006414,2013-10-17 10:00:00,318784,0,0.049,0,0,0,0
10006414,2013-10-17 10:30:00,318787,0,0.048,0,0,0,0
10006414,2013-10-17 11:00:00,318790,0,0.149,0,0,0,0
10006414,2013-10-17 11:30:00,318793,0,0.197,0,0,0,0
10006414,2013-10-17 12:00:00,318796,0,0.215,0,0,0,0
10006414,2013-10-17 12:30:00,318799,0,0.066,0,0,0,0
10006414,2013-10-17 13:00:00,318802,0,0.058,0,0,0,0
10006414,2013-10-17 13:30:00,318805,0,0.067,0,0,0,0
10006414,2013-10-17 14:00:00,318808,0,0.067,0,0,0,0
10006414,2013-10-17 14:30:00,318811,0,0.061,0,0,0,0
10006414,2013-10-17 15:00:00,318814,0,0.059,0,0,0,0
10006414,2013-10-17 15:30:00,318817,0,0.066,0,0,0,0
10006414,2013-10-17 16:00:00,318820,0,0.06,0,0,0,0
10006414,2013-10-17 16:30:00,318823,0,0.062,0,0,0,0
10006414,2013-10-17 17:00:00,318826,0,0.155,0,0,0,0
10006414,2013-10-17 17:30:00,318829,0,0.11,0,0,0,0
10006414,2013-10-17 18:00:00,318832,0,0.196,0,0,0,0
10006414,2013-10-17 18:30:00,318835,0,0.112,0,0,0,0
10006414,2013-10-17 19:00:00,318838,0,0.15,0,0,0,0
10006414,2013-10-17 19:30:00,318841,0,0.205,0,0,0,0
10006414,2013-10-17 20:00:00,318844,0,0.357,0,0,0,0
10006414,2013-10-17 20:30:00,318847,0,0.313,0,0,0,0
10006414,2013-10-17 21:00:00,318850,0,0.293,0,0,0,0
10006414,2013-10-17 21:30:00,318853,0,0.301,0,0,0,0
10006414,2013-10-17 22:00:00,318856,0,0.187,0,0,0,0
10006414,2013-10-17 22:30:00,318859,0,0.133,0,0,0,0
10006414,2013-10-17 23:00:00,318862,0,0.068,0,0,0,0
10006414,2013-10-17 23:30:00,318865,0,0.061,0,0,0,0
10006414,2013-10-18 00:00:00,318868,0,0.061,0,0,0,0
10006414,2013-10-18 00:30:00,318871,0,0.06,0,0,0,0
10006414,2013-10-18 01:00:00,318874,0,0.059,0,0,0,0
10006414,2013-10-18 01:30:00,318877,0,0.059,0,0,0,0
10006414,2013-10-18 02:00:00,318880,0,0.059,0,0,0,0
10006414,2013-10-18 02:30:00,318883,0,0.059,0,0,0,0
10006414,2013-10-18 03:00:00,318886,0,0.058,0,0,0,0
10006414,2013-10-18 03:30:00,318889,0,0.057,0,0,0,0
10006414,2013-10-18 04:00:00,318892,0,0.058,0,0,0,0
10006414,2013-10-18 04:30:00,318895,0,0.057,0,0,0,0
10006414,2013-10-18 05:00:00,318898,0,0.056,0,0,0,0
10006414,2013-10-18 05:30:00,318901,0,0.056,0,0,0,0
10006414,2013-10-18 06:00:00,318904,0,0.095,0,0,0,0
10006414,2013-10-18 06:30:00,318907,0,0.344,0,0,0,0
10006414,2013-10-18 07:00:00,318910,0,0.169,0,0,0,0
10006414,2013-10-18 07:30:00,318913,0,0.058,0,0,0,0
10006414,2013-10-18 08:00:00,319429,0,0.058,0,0,0,0
10006414,2013-10-18 08:30:00,319432,0,0.061,0,0,0,0
10006414,2013-10-18 09:00:00,319435,0,0.055,0,0,0,0
10006414,2013-10-18 09:30:00,319438,0,0.053,0,0,0,0
10006414,2013-10-18 10:00:00,319441,0,0.055,0,0,0,0
10006414,2013-10-18 10:30:00,319444,0,0.058,0,0,0,0
10006414,2013-10-18 11:00:00,319447,0,0.054,0,0,0,0
10006414,2013-10-18 11:30:00,319450,0,0.057,0,0,0,0
10006414,2013-10-18 12:00:00,319453,0,0.056,0,0,0,0
10006414,2013-10-18 12:30:00,319456,0,0.096,0,0,0,0
10006414,2013-10-18 13:00:00,319459,0,0.084,0,0,0,0
10006414,2013-10-18 13:30:00,319462,0,0.066,0,0,0,0
10006414,2013-10-18 14:00:00,319465,0,0.055,0,0,0,0
10006414,2013-10-18 14:30:00,319468,0,0.055,0,0,0,0
10006414,2013-10-18 15:00:00,319471,0,0.056,0,0,0,0
10006414,2013-10-18 15:30:00,319474,0,0.06,0,0,0,0
10006414,2013-10-18 16:00:00,319477,0,0.056,0,0,0,0
10006414,2013-10-18 16:30:00,319480,0,0.055,0,0,0,0
10006414,2013-10-18 17:00:00,319483,0,0.059,0,0,0,0
10006414,2013-10-18 17:30:00,319486,0,0.073,0,0,0,0
10006414,2013-10-18 18:00:00,319489,0,0.168,0,0,0,0
10006414,2013-10-18 18:30:00,319492,0,0.327,0,0,0,0
10006414,2013-10-18 19:00:00,319495,0,0.215,0,0,0,0
10006414,2013-10-18 19:30:00,319498,0,0.375,0,0,0,0
10006414,2013-10-18 20:00:00,319501,0,0.321,0,0,0,0
10006414,2013-10-18 20:30:00,319504,0,0.173,0,0,0,0
10006414,2013-10-18 21:00:00,319507,0,0.162,0,0,0,0
10006414,2013-10-18 21:30:00,319510,0,0.288,0,0,0,0
10006414,2013-10-18 22:00:00,319513,0,0.318,0,0,0,0
10006414,2013-10-18 22:30:00,319516,0,0.286,0,0,0,0
10006414,2013-10-18 23:00:00,319519,0,0.172,0,0,0,0
10006414,2013-10-18 23:30:00,319522,0,0.088,0,0,0,0
10006414,2013-10-19 00:00:00,319525,0,0.055,0,0,0,0
10006414,2013-10-19 00:30:00,319528,0,0.054,0,0,0,0
10006414,2013-10-19 01:00:00,319531,0,0.053,0,0,0,0
10006414,2013-10-19 01:30:00,319534,0,0.051,0,0,0,0
10006414,2013-10-19 02:00:00,319537,0,0.05,0,0,0,0
10006414,2013-10-19 02:30:00,319540,0,0.054,0,0,0,0
10006414,2013-10-19 03:00:00,319543,0,0.048,0,0,0,0
10006414,2013-10-19 03:30:00,319546,0,0.048,0,0,0,0
10006414,2013-10-19 04:00:00,319549,0,0.047,0,0,0,0
10006414,2013-10-19 04:30:00,319552,0,0.047,0,0,0,0
10006414,2013-10-19 05:00:00,319555,0,0.045,0,0,0,0
10006414,2013-10-19 05:30:00,319558,0,0.045,0,0,0,0
10006414,2013-10-19 06:00:00,319561,0,0.044,0,0,0,0
10006414,2013-10-19 06:30:00,319564,0,0.052,0,0,0,0
10006414,2013-10-19 07:00:00,319567,0,0.203,0,0,0,0
10006414,2013-10-19 07:30:00,319570,0,0.299,0,0,0,0
10006414,2013-10-19 08:00:00,319573,0,0.246,0,0,0,0
10006414,2013-10-19 08:30:00,319576,0,0.279,0,0,0,0
10006414,2013-10-19 09:00:00,319579,0,0.248,0,0,0,0
10006414,2013-10-19 09:30:00,319582,0,0.187,0,0,0,0
10006414,2013-10-19 10:00:00,319585,0,0.193,0,0,0,0
10006414,2013-10-19 10:30:00,319588,0,0.08,0,0,0,0
10006414,2013-10-19 11:00:00,319591,0,0.06,0,0,0,0
10006414,2013-10-19 11:30:00,319594,0,0.063,0,0,0,0
10006414,2013-10-19 12:00:00,319597,0,0.061,0,0,0,0
10006414,2013-10-19 12:30:00,320113,0,0.124,0,0,0,0
10006414,2013-10-19 13:00:00,320116,0,0.176,0,0,0,0
10006414,2013-10-19 13:30:00,320119,0,0.082,0,0,0,0
10006414,2013-10-19 14:00:00,320122,0,0.066,0,0,0,0
10006414,2013-10-19 14:30:00,320125,0,0.067,0,0,0,0
10006414,2013-10-19 15:00:00,320128,0,0.065,0,0,0,0
10006414,2013-10-19 15:30:00,320131,0,0.062,0,0,0,0
10006414,2013-10-19 16:00:00,320134,0,0.062,0,0,0,0
10006414,2013-10-19 16:30:00,320137,0,0.245,0,0,0,0
10006414,2013-10-19 17:00:00,320140,0,1.165,0,0,0,0
10006414,2013-10-19 17:30:00,320143,0,0.826,0,0,0,0
10006414,2013-10-19 18:00:00,320146,0,0.174,0,0,0,0
10006414,2013-10-19 18:30:00,320149,0,0.242,0,0,0,0
10006414,2013-10-19 19:00:00,320152,0,0.205,0,0,0,0
10006414,2013-10-19 19:30:00,320155,0,0.298,0,0,0,0
10006414,2013-10-19 20:00:00,320158,0,0.854,0,0,0,0
10006414,2013-10-19 20:30:00,320161,0,0.897,0,0,0,0
10006414,2013-10-19 21:00:00,320164,0,0.195,0,0,0,0
10006414,2013-10-19 21:30:00,320167,0,0.148,0,0,0,0
10006414,2013-10-19 22:00:00,320170,0,0.063,0,0,0,0
10006414,2013-10-19 22:30:00,320173,0,0.06,0,0,0,0
10006414,2013-10-19 23:00:00,320176,0,0.06,0,0,0,0
10006414,2013-10-19 23:30:00,320179,0,0.059,0,0,0,0
10006414,2013-10-20 00:00:00,320182,0,0.062,0,0,0,0
10006414,2013-10-20 00:30:00,320185,0,0.064,0,0,0,0
10006414,2013-10-20 01:00:00,320188,0,0.06,0,0,0,0
10006414,2013-10-20 01:30:00,320191,0,0.058,0,0,0,0
10006414,2013-10-20 02:00:00,320194,0,0.058,0,0,0,0
10006414,2013-10-20 02:30:00,320197,0,0.124,0,0,0,0
10006414,2013-10-20 03:00:00,320200,0,0.108,0,0,0,0
10006414,2013-10-20 03:30:00,320203,0,0.053,0,0,0,0
10006414,2013-10-20 04:00:00,320206,0,0.055,0,0,0,0
10006414,2013-10-20 04:30:00,320209,0,0.052,0,0,0,0
10006414,2013-10-20 05:00:00,320212,0,0.058,0,0,0,0
10006414,2013-10-20 05:30:00,320215,0,0.054,0,0,0,0
10006414,2013-10-20 06:00:00,320218,0,0.053,0,0,0,0
10006414,2013-10-20 06:30:00,320221,0,0.052,0,0,0,0
10006414,2013-10-20 07:00:00,320224,0,0.181,0,0,0,0
10006414,2013-10-20 07:30:00,320227,0,0.264,0,0,0,0
10006414,2013-10-20 08:00:00,320230,0,0.347,0,0,0,0
10006414,2013-10-20 08:30:00,320233,0,0.273,0,0,0,0
10006414,2013-10-20 09:00:00,320236,0,0.106,0,0,0,0
10006414,2013-10-20 09:30:00,320239,0,0.063,0,0,0,0
10006414,2013-10-20 10:00:00,320242,0,0.15,0,0,0,0
10006414,2013-10-20 10:30:00,320245,0,0.184,0,0,0,0
10006414,2013-10-20 11:00:00,320248,0,0.079,0,0,0,0
10006414,2013-10-20 11:30:00,320251,0,0.058,0,0,0,0
10006414,2013-10-20 12:00:00,320254,0,0.048,0,0,0,0
10006414,2013-10-20 12:30:00,320257,0,0.06,0,0,0,0
10006414,2013-10-20 13:00:00,320260,0,0.062,0,0,0,0
10006414,2013-10-20 13:30:00,320263,0,0.057,0,0,0,0
10006414,2013-10-20 14:00:00,320266,0,0.187,0,0,0,0
10006414,2013-10-20 14:30:00,320269,0,0.073,0,0,0,0
10006414,2013-10-20 15:00:00,320272,0,0.153,0,0,0,0
10006414,2013-10-20 15:30:00,320275,0,0.24,0,0,0,0
10006414,2013-10-20 16:00:00,320278,0,0.212,0,0,0,0
10006414,2013-10-20 16:30:00,320281,0,0.306,0,0,0,0
10006414,2013-10-20 17:00:00,320797,0,0.083,0,0,0,0
10006414,2013-10-20 17:30:00,320800,0,0.111,0,0,0,0
10006414,2013-10-20 18:00:00,320803,0,0.186,0,0,0,0
10006414,2013-10-20 18:30:00,320806,0,0.421,0,0,0,0
10006414,2013-10-20 19:00:00,320809,0,0.355,0,0,0,0
10006414,2013-10-20 19:30:00,320812,0,0.298,0,0,0,0
10006414,2013-10-20 20:00:00,320815,0,0.249,0,0,0,0
10006414,2013-10-20 20:30:00,320818,0,0.888,0,0,0,0
10006414,2013-10-20 21:00:00,320821,0,0.766,0,0,0,0
10006414,2013-10-20 21:30:00,320824,0,0.267,0,0,0,0
10006414,2013-10-20 22:00:00,320827,0,0.259,0,0,0,0
10006414,2013-10-20 22:30:00,320830,0,0.257,0,0,0,0
10006414,2013-10-20 23:00:00,320833,0,0.27,0,0,0,0
10006414,2013-10-20 23:30:00,320836,0,0.261,0,0,0,0
10006414,2013-10-21 00:00:00,320839,0,0.198,0,0,0,0
10006414,2013-10-21 00:30:00,320842,0,0.131,0,0,0,0
10006414,2013-10-21 01:00:00,320845,0,0.13,0,0,0,0
10006414,2013-10-21 01:30:00,320848,0,0.107,0,0,0,0
10006414,2013-10-21 02:00:00,320851,0,0.062,0,0,0,0
10006414,2013-10-21 02:30:00,320854,0,0.074,0,0,0,0
10006414,2013-10-21 03:00:00,320857,0,0.115,0,0,0,0
10006414,2013-10-21 03:30:00,320860,0,0.098,0,0,0,0
10006414,2013-10-21 04:00:00,320863,0,0.055,0,0,0,0
10006414,2013-10-21 04:30:00,320866,0,0.057,0,0,0,0
10006414,2013-10-21 05:00:00,320869,0,0.058,0,0,0,0
10006414,2013-10-21 05:30:00,320872,0,0.057,0,0,0,0
10006414,2013-10-21 06:00:00,320875,0,0.057,0,0,0,0
10006414,2013-10-21 06:30:00,320878,0,0.157,0,0,0,0
10006414,2013-10-21 07:00:00,320881,0,0.116,0,0,0,0
10006414,2013-10-21 07:30:00,320884,0,0.255,0,0,0,0
10006414,2013-10-21 08:00:00,320887,0,0.21,0,0,0,0
10006414,2013-10-21 08:30:00,320890,0,0.22,0,0,0,0
10006414,2013-10-21 09:00:00,320893,0,0.203,0,0,0,0
